CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_zscore
50012,1,0.18032786885245902,Mobile Phone,1,0.008196721311475405,Debit Card,Male,0.6000000000000001,4,Fashion,3,Single,10,1,0.13333333333333341,0.0,1.0,0.0,0.4732761008031016,0.0971256793136428
50013,1,0.0,Phone,1,0.04918032786885246,COD,Male,0.4,3,Mobile,3,Single,2,1,0.13333333333333341,2.0,2.0,0.043478260869565216,0.4135819563678882,-1.2196301343827876
50014,1,0.0,Phone,1,0.0819672131147541,CC,Male,0.6000000000000001,4,Mobile,3,Divorced,1,1,0.4,0.0,1.0,0.0,0.4119511369580602,-1.2196301343827876
50015,1,0.14754098360655737,Mobile Phone,3,0.0819672131147541,Credit Card,Male,0.6000000000000001,4,Fashion,2,Single,2,0,0.33333333333333337,0.0,4.0,0.15217391304347827,0.6036801132342533,-0.14228446863116273
50016,1,0.16165147245422629,Phone,2,0.05737704918032786,UPI,Male,0.6000000000000001,3,Mobile,5,Married,5,1,0.7333333333333333,1.0,1.0,0.043478260869565216,0.3714883534877996,-0.039249544842047596
50017,1,0.0,Computer,1,0.05737704918032786,Debit Card,Female,0.581783194355356,4,Mobile,2,Single,2,1,0.4666666666666667,1.0,1.0,0.0,0.3977353149327671,-1.2196301343827876
50018,1,0.0,Mobile Phone,3,0.04918032786885246,E wallet,Male,0.4,4,Laptop & Accessory,3,Single,2,1,0.0,1.0,1.0,0.06521739130434782,0.48444567525154614,-1.2196301343827876
50019,1,0.0,Computer,1,0.06557377049180328,Debit Card,Male,0.6000000000000001,5,Laptop & Accessory,3,Single,2,1,0.8666666666666668,1.0,1.0,0.13043478260869565,0.4945998338410413,-1.2196301343827876
50020,1,0.3114754098360656,Mobile Phone,1,0.12295081967213116,Debit Card,Female,0.6000000000000001,3,Mobile Phone,4,Divorced,10,1,0.4666666666666667,1.0,4.0,0.06521739130434782,0.46041416658974116,1.054766271092865
50021,1,0.0,Mobile Phone,3,0.05737704918032786,Debit Card,Male,0.6000000000000001,5,Laptop & Accessory,3,Divorced,5,1,0.4666666666666667,6.0,7.0,0.15217391304347827,0.4976153112403458,-1.2196301343827876
50022,1,0.3278688524590164,Mobile Phone,1,0.19672131147540983,Credit Card,Female,0.6000000000000001,3,Fashion,2,Divorced,2,0,0.06666666666666676,11.0,15.0,0.13043478260869565,0.625003846272193,1.1744713450652677
50023,1,0.16165147245422629,Mobile Phone,3,0.1885245901639344,E wallet,Male,0.4,3,Mobile Phone,3,Single,2,1,0.5333333333333333,0.0,1.0,0.0,0.3592418228253177,-0.039249544842047596
50024,1,0.0,Phone,3,0.17213114754098363,Debit Card,Female,0.6000000000000001,5,Laptop & Accessory,3,Divorced,4,1,0.0,1.0,2.0,0.043478260869565216,0.4479830148619957,-1.2196301343827876
50025,1,0.22950819672131148,Computer,1,0.07377049180327869,Debit Card,Male,0.4,5,Fashion,2,Single,3,0,0.2666666666666667,0.0,1.0,0.06521739130434782,0.6354041662820394,0.4562409012308511
50026,1,0.0,Phone,1,0.0819672131147541,Credit Card,Female,0.4,3,Mobile Phone,5,Single,8,0,0.7333333333333333,1.0,1.0,0.08695652173913043,0.43693652112372683,-1.2196301343827876
50027,0,0.13114754098360656,Mobile Phone,3,0.008196721311475405,E wallet,Male,0.6000000000000001,3,Fashion,4,Divorced,2,0,0.13333333333333341,1.0,1.0,0.13043478260869565,0.5321702206221729,-0.2619895426035655
50028,0,0.16165147245422629,Phone,3,0.05737704918032786,E wallet,Male,0.4,3,Laptop & Accessory,3,Divorced,3,1,0.6,0.0,4.0,0.10869565217391304,0.378657804855534,-0.039249544842047596
50029,0,0.29508196721311475,Phone,1,0.08686392495025112,Debit Card,Male,0.4,3,Laptop & Accessory,4,Married,9,0,0.4666666666666667,1.0,1.0,0.32608695652173914,0.37995015231237883,0.9350611971204621
50030,0,0.0819672131147541,Computer,3,0.07377049180327869,E wallet,Female,0.4,3,Fashion,2,Single,2,0,0.20000000000000007,2.0,3.0,0.15217391304347827,0.5845718329794762,-0.6211047645207738
50031,0,0.03278688524590164,Computer,1,0.008196721311475405,COD,Male,0.4,3,Laptop & Accessory,3,Divorced,2,0,0.13333333333333341,0.0,1.0,0.19565217391304346,0.44059817225145387,-0.980219986437982
50032,0,0.0,Mobile Phone,1,0.06557377049180328,Credit Card,Male,0.4,4,Laptop & Accessory,3,Divorced,3,0,0.4,1.0,1.0,0.0,0.4963845041385888,-1.2196301343827876
50033,0,0.49180327868852464,Phone,1,0.0819672131147541,CC,Female,0.6000000000000001,4,Mobile,4,Divorced,5,1,0.6,1.0,1.0,0.0,0.4106587895012154,2.3715220847892953
50034,0,0.21311475409836067,Mobile Phone,3,0.04098360655737705,E wallet,Male,0.6000000000000001,4,Fashion,2,Divorced,8,0,0.0,2.0,2.0,0.2391304347826087,0.6417120526785439,0.33653582725844833
50035,0,0.1751252965542494,Computer,3,0.02459016393442623,E wallet,Female,0.6000000000000001,3,Mobile,3,Divorced,7,0,0.4666666666666667,1.0,1.0,0.043478260869565216,0.37635004153973967,0.05913644690360146
50036,0,0.0,Phone,1,0.08686392495025112,CC,Male,0.6000000000000001,3,Mobile,2,Divorced,2,0,0.8666666666666668,0.0,2.0,0.043478260869565216,0.37918089787378073,-1.2196301343827876
50037,0,0.16165147245422629,Computer,1,0.0819672131147541,CC,Male,0.4,3,Mobile,4,Married,7,0,0.4666666666666667,0.0,2.0,0.043478260869565216,0.3699806147881473,-0.039249544842047596
50038,0,0.01639344262295082,Phone,1,0.18032786885245905,CC,Male,0.5387250237868696,3,Mobile,2,Divorced,2,0,0.0,0.0,1.0,0.043478260869565216,0.3911812671159112,-1.0999250604103847
50039,0,0.49180327868852464,Mobile Phone,1,0.20491803278688525,Debit Card,Male,0.4,2,Fashion,2,Married,4,1,0.33333333333333337,1.0,1.0,0.08695652173913043,0.5981414812763469,2.3715220847892953
50040,0,0.0,Computer,1,0.08686392495025112,CC,Male,0.6000000000000001,4,Mobile,3,Married,2,1,0.2666666666666667,0.0,1.0,0.021739130434782608,0.38665805101695433,-1.2196301343827876
50041,0,0.3770491803278689,Mobile Phone,1,0.09836065573770493,Debit Card,Female,0.4,3,Others,4,Single,4,0,0.30630279402209226,2.0,4.0,0.08695652173913043,0.9208283331794823,1.533586566982476
50042,0,0.22950819672131148,Phone,1,0.08686392495025112,Debit Card,Male,0.4,3,Mobile,3,Married,5,0,0.06666666666666676,1.0,1.0,0.17391304347826086,0.38311948059940304,0.4562409012308511
50043,0,0.04918032786885246,Mobile Phone,3,0.04918032786885246,Debit Card,Female,0.4,3,Fashion,2,Divorced,3,0,0.06666666666666676,2.0,7.0,0.08695652173913043,0.5975260777254684,-0.8605149124655793
50044,0,0.18032786885245902,Mobile Phone,3,0.008196721311475405,Debit Card,Female,0.4,4,Laptop & Accessory,2,Single,5,0,0.7333333333333333,1.0,1.0,0.021739130434782608,0.5749715375857719,0.0971256793136428
50045,0,0.0819672131147541,Phone,1,0.05737704918032786,Debit Card,Male,0.5387250237868696,3,Mobile,3,Single,4,0,0.6,0.0,1.0,0.08695652173913043,0.4011815748176867,-0.6211047645207738
50046,0,0.0,Phone,1,0.14754098360655737,COD,Male,0.5387250237868696,3,Mobile,4,Divorced,1,1,0.33333333333333337,1.0,1.0,0.021739130434782608,0.4017969783685652,-1.2196301343827876
50047,1,0.0,Computer,3,0.08868025490100696,COD,Female,0.6000000000000001,5,Mobile,5,Single,1,0,0.6666666666666666,1.0,1.0,0.0,0.37924243822886855,-1.2196301343827876
50048,0,0.16165147245422629,Computer,1,0.032786885245901634,CC,Male,0.2,3,Mobile,4,Single,5,0,0.06666666666666676,4.0,7.0,0.043478260869565216,0.37194990615095846,-0.039249544842047596
50049,0,0.04918032786885246,Computer,1,0.0819672131147541,CC,Male,0.581783194355356,3,Laptop & Accessory,5,Married,2,0,0.0,0.0,6.0,0.21739130434782608,0.4022277608541801,-0.8605149124655793
50050,0,0.29508196721311475,Mobile Phone,3,0.04098360655737705,Debit Card,Female,0.2,3,Laptop & Accessory,5,Married,5,1,0.0,0.0,1.0,0.06521739130434782,0.46173728422412996,0.9350611971204621
50051,0,0.4754098360655738,Phone,1,0.07377049180327869,Debit Card,Female,0.6000000000000001,3,Mobile Phone,5,Married,5,1,0.4666666666666667,1.0,2.0,0.043478260869565216,0.43869042124373053,2.2518170108168922
50052,0,0.09836065573770492,Phone,1,0.08686392495025112,Debit Card,Male,0.4,3,Mobile,2,Single,1,0,0.20000000000000007,0.0,1.0,0.043478260869565216,0.38462721929905536,-0.501399690548371
50053,1,0.0,Mobile Phone,1,0.02459016393442623,Debit Card,Male,0.4,4,Mobile Phone,2,Single,2,0,0.7333333333333333,0.0,1.0,0.0,0.34161051109264895,-1.2196301343827876
50054,0,0.3114754098360656,Mobile Phone,3,0.008196721311475405,E wallet,Female,0.6000000000000001,3,Fashion,5,Married,2,0,0.9333333333333335,4.0,15.0,0.15217391304347827,0.6293424413058863,1.054766271092865
50055,0,0.1751252965542494,Phone,1,0.0819672131147541,Debit Card,Female,0.6000000000000001,3,Mobile,2,Single,2,0,0.06666666666666676,1.0,2.0,0.021739130434782608,0.3781039416597433,0.05913644690360146
50056,0,0.06557377049180328,Phone,1,0.10655737704918032,Credit Card,Female,0.6000000000000001,3,Mobile Phone,2,Divorced,9,1,0.7999999999999999,1.0,1.0,0.043478260869565216,0.4285978030093233,-0.7408098384931765
50057,0,0.1751252965542494,Phone,1,0.2295081967213115,CC,Female,0.6000000000000001,3,Mobile,4,Single,3,0,0.2666666666666667,1.0,1.0,0.043478260869565216,0.3788116557432536,0.05913644690360146
50058,1,0.06557377049180328,Phone,3,0.17213114754098363,E wallet,Female,0.5387250237868696,3,Mobile,4,Single,2,1,0.7333333333333333,0.0,1.0,0.043478260869565216,0.404320132927167,-0.7408098384931765
50059,0,0.3770491803278689,Phone,1,0.008196721311475405,Credit Card,Male,0.4,4,Mobile Phone,3,Divorced,3,0,0.2666666666666667,0.0,1.0,0.043478260869565216,0.4212437305763254,1.533586566982476
50060,0,0.42622950819672134,Phone,1,0.11475409836065574,Credit Card,Female,0.4,2,Laptop & Accessory,5,Married,2,0,0.0,1.0,1.0,0.06521739130434782,0.444629065509708,1.8927017888996842
50061,0,0.09836065573770492,Phone,1,0.12295081967213116,CC,Female,0.5387250237868696,3,Mobile,4,Divorced,2,0,0.13333333333333341,0.0,1.0,0.13043478260869565,0.3925043847503,-0.501399690548371
50062,0,0.21311475409836067,Mobile Phone,1,0.04098360655737705,Credit Card,Female,0.4,3,Others,3,Divorced,2,0,0.20000000000000007,5.0,9.0,0.19565217391304346,0.8933505646327579,0.33653582725844833
50063,0,0.45901639344262296,Mobile Phone,1,0.12295081967213116,Credit Card,Male,0.6000000000000001,2,Others,4,Single,9,0,0.0,1.0,2.0,0.32608695652173914,0.8837810394165975,2.1321119368444896
50064,0,0.11475409836065574,Computer,1,0.02459016393442623,Debit Card,Male,0.4,4,Laptop & Accessory,3,Divorced,2,0,0.4,0.0,1.0,0.19565217391304346,0.6014646604510908,-0.38169461657596826
50065,0,0.39344262295081966,Mobile Phone,1,0.032786885245901634,Credit Card,Female,0.6000000000000001,3,Grocery,4,Single,4,0,0.4666666666666667,0.0,1.0,0.0,0.7302993938275023,1.6532916409548788
50066,0,0.4098360655737705,Mobile Phone,1,0.008196721311475405,Debit Card,Male,0.6000000000000001,4,Others,3,Divorced,1,0,0.2997105045492142,1.0,11.0,0.19565217391304346,0.9230745561401889,1.7729967149272814
50067,0,0.1751252965542494,Phone,1,0.0819672131147541,CC,Female,0.4,3,Mobile,4,Single,2,0,0.33333333333333337,1.0,1.0,0.06521739130434782,0.37782701006184805,0.05913644690360146
50068,1,0.0,Mobile Phone,1,0.19672131147540983,Debit Card,Male,0.4,4,Laptop & Accessory,3,Divorced,4,1,0.13333333333333341,1.0,1.0,0.021739130434782608,0.4897381457891012,-1.2196301343827876
50069,0,0.16165147245422629,Computer,1,0.06557377049180328,CC,Male,0.4,2,Mobile,2,Married,5,0,0.20000000000000007,0.0,2.0,0.043478260869565216,0.3719806763285024,-0.039249544842047596
50070,0,0.29508196721311475,Computer,1,0.02459016393442623,Credit Card,Male,0.6000000000000001,4,Grocery,2,Divorced,10,0,0.7999999999999999,6.0,11.0,0.17391304347826086,0.8243945967568233,0.9350611971204621
50071,0,0.1639344262295082,Phone,1,0.18032786885245905,Debit Card,Male,0.6000000000000001,2,Mobile Phone,5,Divorced,2,1,0.06666666666666676,0.0,1.0,0.15217391304347827,0.41736668820579087,-0.02257939465875997
50072,0,0.13114754098360656,Computer,1,0.02459016393442623,Credit Card,Female,0.4,3,Laptop & Accessory,4,Single,6,0,0.0,1.0,1.0,0.043478260869565216,0.44385981107110983,-0.2619895426035655
50073,0,0.24590163934426232,Computer,1,0.18032786885245905,Credit Card,Female,0.4,3,Laptop & Accessory,3,Married,3,0,0.33333333333333337,0.0,1.0,0.043478260869565216,0.4697067602080064,0.5759459752032539
50074,0,0.18032786885245902,Mobile Phone,1,0.02459016393442623,Debit Card,Male,0.4,3,Laptop & Accessory,3,Divorced,10,0,0.20000000000000007,0.0,1.0,0.0,0.5093387488845811,0.0971256793136428
50075,0,0.18032786885245902,Mobile Phone,1,0.24590163934426235,COD,Male,0.4,3,Laptop & Accessory,2,Divorced,4,0,0.4666666666666667,0.0,1.0,0.15217391304347827,0.5003538570417552,0.0971256793136428
50076,0,0.0,Computer,1,0.008196721311475405,COD,Male,0.4,4,Laptop & Accessory,5,Divorced,6,0,0.5333333333333333,0.0,2.0,0.0,0.4399519985230314,-1.2196301343827876
50077,0,0.36065573770491804,Computer,1,0.1557377049180328,Debit Card,Male,0.6000000000000001,3,Laptop & Accessory,2,Married,2,1,0.2666666666666667,0.0,1.0,0.15217391304347827,0.517062063448106,1.4138814930100732
50078,0,0.11475409836065574,Computer,1,0.09016393442622951,Credit Card,Male,0.4,3,Mobile Phone,3,Married,2,1,0.4,2.0,2.0,0.0,0.42509000276931597,-0.38169461657596826
50079,0,0.21311475409836067,Phone,1,0.1639344262295082,CC,Male,0.5387250237868696,3,Laptop & Accessory,2,Divorced,9,1,0.2666666666666667,1.0,3.0,0.15217391304347827,0.3920428320871411,0.33653582725844833
50080,1,0.01639344262295082,Mobile Phone,1,0.24590163934426235,Credit Card,Male,0.6000000000000001,3,Laptop & Accessory,5,Divorced,8,1,0.5333333333333333,0.0,1.0,0.0,0.5130311701898519,-1.0999250604103847
50081,1,0.0,Mobile Phone,3,0.2295081967213115,E wallet,Female,0.4,3,Fashion,2,Divorced,2,0,0.7333333333333333,1.0,1.0,0.19565217391304346,0.5427551616972829,-1.2196301343827876
50082,0,0.0,Phone,1,0.08686392495025112,Debit Card,Male,0.4,2,Mobile,4,Married,2,1,0.33333333333333337,0.0,2.0,0.043478260869565216,0.3793347487615003,-1.2196301343827876
50083,0,0.1751252965542494,Computer,1,0.1557377049180328,CC,Female,0.6000000000000001,3,Mobile,2,Single,2,0,0.13333333333333341,1.0,1.0,0.15217391304347827,0.37394996769131356,0.05913644690360146
50084,0,0.21311475409836067,Computer,1,0.0819672131147541,Debit Card,Male,0.6000000000000001,4,Laptop & Accessory,2,Divorced,10,0,0.20000000000000007,1.0,1.0,0.043478260869565216,0.4577371611434197,0.33653582725844833
50085,0,0.3114754098360656,Mobile Phone,1,0.008196721311475405,Credit Card,Male,0.6000000000000001,3,Fashion,5,Married,8,0,0.33333333333333337,0.0,1.0,0.06521739130434782,0.5968183636419582,1.054766271092865
50086,1,0.0,Mobile Phone,3,0.04098360655737705,Credit Card,Male,0.4,5,Fashion,2,Divorced,2,0,0.0,7.0,9.0,0.17391304347826086,0.6277116218960583,-1.2196301343827876
50087,0,0.04918032786885246,Computer,1,0.008196721311475405,Debit Card,Male,0.4,4,Fashion,3,Single,2,0,0.7333333333333333,2.0,5.0,0.17391304347826086,0.5684482599464599,-0.8605149124655793
50088,0,0.0,Computer,3,0.17213114754098363,Debit Card,Female,0.4,3,Laptop & Accessory,3,Single,2,0,0.20000000000000007,1.0,1.0,0.15217391304347827,0.6148189175051539,-1.2196301343827876
50089,0,0.39344262295081966,Mobile Phone,1,0.07377049180327869,Debit Card,Male,0.4,4,Fashion,4,Divorced,6,0,0.33333333333333337,1.0,4.0,0.09818983224922971,0.6920212929628604,1.6532916409548788
50090,1,0.0,Phone,1,0.08686392495025112,COD,Female,0.4,3,Mobile,5,Single,6,1,0.0,1.0,1.0,0.08695652173913043,0.38945813717345146,-1.2196301343827876
50091,0,0.22950819672131148,Mobile Phone,3,0.05737704918032786,Debit Card,Female,0.6000000000000001,3,Fashion,2,Single,4,1,0.4666666666666667,0.0,1.0,0.0,0.7258992584387212,0.4562409012308511
50092,1,0.0,Computer,3,0.2213114754098361,E wallet,Female,0.4,4,Laptop & Accessory,5,Single,6,0,0.2666666666666667,0.0,1.0,0.021739130434782608,0.5137388842733622,-1.2196301343827876
50093,1,0.16165147245422629,Phone,1,0.008196721311475405,Cash on Delivery,Male,0.4,3,Mobile,3,Single,1,0,0.20000000000000007,0.0,1.0,0.10869565217391304,0.37102680082464073,-0.039249544842047596
50094,0,0.29508196721311475,Computer,3,0.05737704918032786,Credit Card,Female,0.4,4,Fashion,2,Single,7,0,0.06666666666666676,12.0,12.0,0.17391304347826086,0.5804793993661344,0.9350611971204621
50095,0,0.4426229508196722,Mobile Phone,3,0.032786885245901634,E wallet,Female,0.4,3,Laptop & Accessory,5,Divorced,3,0,0.20000000000000007,1.0,1.0,0.10869565217391304,0.49047663005015535,2.0124068628720866
50096,0,0.14754098360655737,Mobile Phone,1,0.04918032786885246,Debit Card,Male,0.6000000000000001,3,Laptop & Accessory,4,Single,9,0,0.33333333333333337,0.0,3.0,0.15217391304347827,0.48967660543401326,-0.14228446863116273
50097,0,0.09836065573770492,Phone,1,0.08686392495025112,CC,Female,0.4,4,Mobile,4,Divorced,7,0,0.6666666666666666,0.0,1.0,0.021739130434782608,0.3883811809594141,-0.501399690548371
50098,0,0.1639344262295082,Computer,1,0.09836065573770493,UPI,Male,0.4,3,Fashion,2,Married,2,1,0.20000000000000007,0.0,1.0,0.09618874773139746,0.6826363888119634,-0.02257939465875997
50099,0,0.18032786885245902,Mobile Phone,3,0.032786885245901634,Debit Card,Male,0.6000000000000001,3,Fashion,3,Married,1,0,0.06666666666666676,1.0,5.0,0.2826086956521739,0.6341425890027386,0.0971256793136428
50100,0,0.06557377049180328,Computer,1,0.008196721311475405,Credit Card,Male,0.4,5,Laptop & Accessory,3,Divorced,1,0,0.06666666666666676,1.0,1.0,0.08695652173913043,0.44139819686759585,-0.7408098384931765
50101,0,0.16165147245422629,Phone,1,0.032786885245901634,Debit Card,Male,0.6000000000000001,4,Mobile,2,Divorced,4,0,0.4,0.0,1.0,0.0,0.3746884519523677,-0.039249544842047596
50102,0,0.1639344262295082,Computer,3,0.04098360655737705,E wallet,Male,0.4,3,Mobile Phone,2,Married,5,0,0.4,1.0,5.0,0.17391304347826086,0.0,-0.02257939465875997
50103,0,0.03278688524590164,Computer,3,0.008196721311475405,Credit Card,Female,0.4,3,Fashion,2,Divorced,2,0,0.20000000000000007,4.0,4.0,0.021739130434782608,0.551340041232038,-0.980219986437982
50104,0,0.13114754098360656,Computer,3,0.008196721311475405,E wallet,Female,0.6000000000000001,3,Fashion,3,Single,2,0,0.20000000000000007,1.0,1.0,0.17391304347826086,0.578140865872796,-0.2619895426035655
50105,1,0.0,Phone,1,0.08686392495025112,CC,Male,0.4,4,Mobile,2,Single,2,1,0.13333333333333341,0.0,1.0,0.021739130434782608,0.3812117295916797,-1.2196301343827876
50106,0,0.4098360655737705,Phone,1,0.02459016393442623,Debit Card,Female,0.4,4,Mobile,2,Single,8,0,0.2666666666666667,0.0,2.0,0.043478260869565216,0.40653558571032955,1.7729967149272814
50107,0,0.24590163934426232,Mobile Phone,1,0.04098360655737705,Cash on Delivery,Male,0.4,3,Others,2,Divorced,2,0,0.3215476190476191,0.0,11.0,0.32608695652173914,0.8994738299639988,0.5759459752032539
50108,0,0.16165147245422629,Phone,2,0.05737704918032786,CC,Male,0.4,3,Mobile,3,Divorced,9,0,0.4,2.0,2.0,0.043478260869565216,0.37745776793132096,-0.039249544842047596
50109,0,0.3770491803278689,Mobile Phone,3,0.008196721311475405,Credit Card,Female,0.6000000000000001,3,Others,2,Married,4,0,0.3215476190476191,1.0,1.0,0.13043478260869565,0.9082433305640173,1.533586566982476
50110,1,0.0,Phone,1,0.08686392495025112,CC,Male,0.4,3,Mobile,2,Divorced,6,1,0.13333333333333341,0.0,1.0,0.08695652173913043,0.38265792793624415,-1.2196301343827876
50111,0,0.26229508196721313,Mobile Phone,3,0.13934426229508196,E wallet,Female,0.6000000000000001,3,Grocery,2,Divorced,6,1,0.7333333333333333,0.0,1.0,0.19565217391304346,0.8019939075048462,0.6956510491756566
50112,1,0.0,Phone,1,0.02459016393442623,Debit Card,Female,0.5387250237868696,3,Mobile,5,Divorced,8,0,0.6,1.0,1.0,0.15217391304347827,0.39099664605064766,-1.2196301343827876
50113,0,0.4098360655737705,Computer,3,0.02459016393442623,Debit Card,Male,0.6000000000000001,4,Others,3,Single,2,1,0.4666666666666667,8.0,15.0,0.2608695652173913,0.8944275208467952,1.7729967149272814
50114,0,0.0819672131147541,Phone,3,0.04098360655737705,Debit Card,Female,0.4,3,Mobile Phone,4,Divorced,3,0,0.0,1.0,1.0,0.043478260869565216,0.4286593433644112,-0.6211047645207738
50115,1,0.0,Phone,1,0.008196721311475405,Debit Card,Male,0.6000000000000001,4,Mobile Phone,3,Single,1,1,0.20000000000000007,1.0,1.0,0.043478260869565216,0.4224745376780824,-1.2196301343827876
50116,0,0.1751252965542494,Phone,1,0.008196721311475405,CC,Female,0.6000000000000001,3,Mobile,3,Married,8,0,0.20000000000000007,0.0,1.0,0.043478260869565216,0.37638081171728355,0.05913644690360146
50117,0,0.0819672131147541,Computer,3,0.2213114754098361,E wallet,Male,0.6000000000000001,3,Laptop & Accessory,2,Divorced,1,0,0.4666666666666667,1.0,2.0,0.043478260869565216,0.4450906181728668,-0.6211047645207738
50118,0,0.22950819672131148,Phone,1,0.1639344262295082,Debit Card,Male,0.5387250237868696,3,Laptop & Accessory,5,Married,3,0,0.33333333333333337,1.0,1.0,0.0,0.4022277608541801,0.4562409012308511
50119,0,0.21311475409836067,Phone,1,0.20491803278688525,COD,Male,0.6000000000000001,3,Laptop & Accessory,2,Married,2,0,0.4,2.0,4.0,0.15217391304347827,0.40982799470752945,0.33653582725844833
50120,0,0.29508196721311475,Mobile Phone,1,0.008196721311475405,UPI,Male,0.6000000000000001,2,Others,2,Divorced,1,0,0.3215476190476191,1.0,1.0,0.15217391304347827,0.898550724637681,0.9350611971204621
50121,0,0.06557377049180328,Computer,1,0.032786885245901634,Credit Card,Male,0.6000000000000001,3,Fashion,3,Married,10,0,0.06666666666666676,1.0,2.0,0.043478260869565216,0.7284839533524108,-0.7408098384931765
50122,0,0.09836065573770492,Phone,1,0.04918032786885246,Debit Card,Female,0.5387250237868696,4,Mobile,2,Divorced,2,0,0.13333333333333341,0.0,1.0,0.043478260869565216,0.3972737622696083,-0.501399690548371
50123,0,0.11475409836065574,Mobile Phone,1,0.02459016393442623,Debit Card,Male,0.4,4,Laptop & Accessory,5,Divorced,7,0,0.13333333333333341,0.0,5.0,0.19565217391304346,0.49099972306840206,-0.38169461657596826
50124,0,0.1639344262295082,Phone,1,0.008196721311475405,Credit Card,Female,0.4,4,Mobile Phone,5,Divorced,3,0,0.20000000000000007,1.0,1.0,0.043478260869565216,0.428320871411428,-0.02257939465875997
50125,0,0.29508196721311475,Computer,1,0.06557377049180328,Debit Card,Male,0.6000000000000001,2,Laptop & Accessory,3,Divorced,5,0,0.4,0.0,1.0,0.043478260869565216,0.505677097756854,0.9350611971204621
50126,1,0.0,Computer,1,0.09016393442622951,Credit Card,Male,0.6000000000000001,3,Fashion,3,Married,7,0,0.0,1.0,1.0,0.0,0.6168805194005968,-1.2196301343827876
50127,0,0.19672131147540983,Computer,1,0.02459016393442623,Cash on Delivery,Female,0.6000000000000001,3,Fashion,3,Single,1,0,0.9333333333333335,10.0,11.0,0.09583018664365088,0.6442659774146896,0.21683075328604556
50128,0,0.03278688524590164,Phone,1,0.08686392495025112,Debit Card,Male,0.4,3,Mobile,2,Single,2,0,0.5333333333333333,0.0,1.0,0.10869565217391304,0.37970399089202744,-0.980219986437982
50129,0,0.24590163934426232,Mobile Phone,1,0.14754098360655737,Debit Card,Female,0.4,2,Laptop & Accessory,5,Single,4,1,0.13333333333333341,0.0,1.0,0.043478260869565216,0.5090925874642296,0.5759459752032539
50130,0,0.03278688524590164,Mobile Phone,3,0.17213114754098363,E wallet,Male,0.4,3,Laptop & Accessory,2,Married,3,0,0.20000000000000007,1.0,1.0,0.043478260869565216,0.5209698759961845,-0.980219986437982
